Iteration,Iteration time s/op (Total Instructions Count),Total Number of (any) instructions
0,0.076917283,0.076917283,0.076917283,0.076917283,0.076917283,86103
1,0.0869859,0.0869859,0.0869859,0.0869859,0.0869859,25559390
2,0.083996236,0.083996236,0.083996236,0.083996236,0.083996236,27123992
3,0.079820439,0.079820439,0.079820439,0.079820439,0.079820439,26816310
4,0.07671555,0.07671555,0.07671555,0.07671555,0.07671555,27691100
5,0.078617442,0.078617442,0.078617442,0.078617442,0.078617442,30144547
6,0.085673947,0.085673947,0.085673947,0.085673947,0.085673947,27215300
7,0.076844616,0.076844616,0.076844616,0.076844616,0.076844616,14683920
8,0.078072359,0.078072359,0.078072359,0.078072359,0.078072359,529628
9,0.084443222,0.084443222,0.084443222,0.084443222,0.084443222,149365
10,0.079199923,0.079199923,0.079199923,0.079199923,0.079199923,91080
11,0.117065103,0.117065103,0.117065103,0.117065103,0.117065103,102459
12,0.083570559,0.083570559,0.083570559,0.083570559,0.083570559,13170688
13,0.08298554,0.08298554,0.08298554,0.08298554,0.08298554,15823668
14,0.079488702,0.079488702,0.079488702,0.079488702,0.079488702,24649586
15,0.084065287,0.084065287,0.084065287,0.084065287,0.084065287,8579958
16,0.07768326,0.07768326,0.07768326,0.07768326,0.07768326,210892
17,0.076069459,0.076069459,0.076069459,0.076069459,0.076069459,152182
18,0.076782619,0.076782619,0.076782619,0.076782619,0.076782619,144350
19,0.082461986,0.082461986,0.082461986,0.082461986,0.082461986,158700
20,0.0759115,0.0759115,0.0759115,0.0759115,0.0759115,90744
21,0.084409657,0.084409657,0.084409657,0.084409657,0.084409657,16397588
22,0.077921439,0.077921439,0.077921439,0.077921439,0.077921439,336112
23,0.076282678,0.076282678,0.076282678,0.076282678,0.076282678,149055
24,0.079139751,0.079139751,0.079139751,0.079139751,0.079139751,13982132
25,0.077922631,0.077922631,0.077922631,0.077922631,0.077922631,24327390
26,0.075351687,0.075351687,0.075351687,0.075351687,0.075351687,694249
27,0.076808206,0.076808206,0.076808206,0.076808206,0.076808206,236780
28,0.079850638,0.079850638,0.079850638,0.079850638,0.079850638,146338
29,0.0771325,0.0771325,0.0771325,0.0771325,0.0771325,144164
30,0.082437184,0.082437184,0.082437184,0.082437184,0.082437184,85586
31,0.081142526,0.081142526,0.081142526,0.081142526,0.081142526,110501
32,0.086617505,0.086617505,0.086617505,0.086617505,0.086617505,152326
33,0.084426889,0.084426889,0.084426889,0.084426889,0.084426889,19922811
34,0.082678601,0.082678601,0.082678601,0.082678601,0.082678601,21920545
35,0.081350585,0.081350585,0.081350585,0.081350585,0.081350585,24400466
36,0.081812677,0.081812677,0.081812677,0.081812677,0.081812677,28057938
37,0.078365307,0.078365307,0.078365307,0.078365307,0.078365307,23021081
38,0.078588041,0.078588041,0.078588041,0.078588041,0.078588041,23018539
39,0.079413677,0.079413677,0.079413677,0.079413677,0.079413677,27535253
40,0.077747746,0.077747746,0.077747746,0.077747746,0.077747746,80383
41,0.078160222,0.078160222,0.078160222,0.078160222,0.078160222,293710
42,0.07777727,0.07777727,0.07777727,0.07777727,0.07777727,135189
43,0.081347948,0.081347948,0.081347948,0.081347948,0.081347948,144434
44,0.077759988,0.077759988,0.077759988,0.077759988,0.077759988,134466
45,0.119916394,0.119916394,0.119916394,0.119916394,0.119916394,136678
46,0.081796584,0.081796584,0.081796584,0.081796584,0.081796584,132162
47,0.081867607,0.081867607,0.081867607,0.081867607,0.081867607,135520
48,0.085589783,0.085589783,0.085589783,0.085589783,0.085589783,127004
49,0.08433768,0.08433768,0.08433768,0.08433768,0.08433768,167660
